e2e_latency,mem_used,duration,billed_duration,import_time
0.31862306594848633,292,87.53,88,0.7721319198608398
0.16532611846923828,293,81.55,82,0.7721319198608398
0.1509246826171875,293,81.31,82,0.7721319198608398
0.1655898094177246,293,82.16,83,0.7721319198608398
0.16279125213623047,294,84.74,85,0.7721319198608398
0.15151309967041016,294,81.76,82,0.7721319198608398
0.16059017181396484,295,84.93,85,0.7721319198608398
0.15195012092590332,295,82.63,83,0.7721319198608398
0.15753602981567383,297,87.72,88,0.7721319198608398
0.15364575386047363,297,84.14,85,0.7721319198608398
0.15337204933166504,297,83.69,84,0.7721319198608398
0.15362858772277832,297,83.86,84,0.7721319198608398
0.15369868278503418,297,83.77,84,0.7721319198608398
0.15277981758117676,297,83.45,84,0.7721319198608398
0.15101003646850586,298,84.06,85,0.7721319198608398
0.15213537216186523,298,83.28,84,0.7721319198608398
0.15403223037719727,298,83.98,84,0.7721319198608398
0.15058422088623047,298,82.00,82,0.7721319198608398
0.14936256408691406,299,82.13,83,0.7721319198608398
0.15838122367858887,299,82.11,83,0.7721319198608398
0.14926409721374512,299,81.41,82,0.7721319198608398
0.16622495651245117,299,96.36,97,0.7721319198608398
0.14910006523132324,299,81.12,82,0.7721319198608398
0.1538562774658203,301,82.79,83,0.7721319198608398
0.14754939079284668,301,79.24,80,0.7721319198608398
0.14876818656921387,301,81.73,82,0.7721319198608398
0.15419673919677734,301,85.70,86,0.7721319198608398
0.15061426162719727,301,81.55,82,0.7721319198608398
0.15031981468200684,301,81.87,82,0.7721319198608398
0.15645456314086914,301,81.06,82,0.7721319198608398
0.15287566184997559,302,83.78,84,0.7721319198608398
0.1502697467803955,303,81.74,82,0.7721319198608398
0.1643681526184082,303,86.96,87,0.7721319198608398
0.15461254119873047,303,84.95,85,0.7721319198608398
0.15343117713928223,303,83.84,84,0.7721319198608398
0.15555572509765625,303,82.43,83,0.7721319198608398
0.15427017211914062,303,82.98,83,0.7721319198608398
0.1499180793762207,303,80.91,81,0.7721319198608398
0.15198779106140137,303,84.22,85,0.7721319198608398
0.1587674617767334,304,86.00,87,0.7721319198608398
0.15504074096679688,304,84.57,85,0.7721319198608398
0.1578202247619629,305,84.62,85,0.7721319198608398
0.15474963188171387,305,83.25,84,0.7721319198608398
0.1538686752319336,305,83.79,84,0.7721319198608398
0.1503458023071289,306,82.84,83,0.7721319198608398
0.15262842178344727,306,84.10,85,0.7721319198608398
0.14899206161499023,306,81.86,82,0.7721319198608398
0.14902949333190918,306,82.14,83,0.7721319198608398
0.15218472480773926,306,80.53,81,0.7721319198608398
0.15502142906188965,307,85.85,86,0.7721319198608398
0.1538240909576416,307,83.51,84,0.7721319198608398
0.15355253219604492,307,81.73,82,0.7721319198608398
0.15060853958129883,308,82.07,83,0.7721319198608398
0.15138530731201172,308,82.73,83,0.7721319198608398
0.15768885612487793,308,88.75,89,0.7721319198608398
0.15363526344299316,308,84.04,85,0.7721319198608398
0.1516871452331543,308,82.29,83,0.7721319198608398
0.15429472923278809,308,83.41,84,0.7721319198608398
0.15589118003845215,308,84.83,85,0.7721319198608398
0.15136075019836426,308,81.61,82,0.7721319198608398
0.1535048484802246,308,85.42,86,0.7721319198608398
0.1532595157623291,310,84.87,85,0.7721319198608398
0.1569383144378662,310,88.53,89,0.7721319198608398
0.15419626235961914,310,83.09,84,0.7721319198608398
0.15044069290161133,311,80.62,81,0.7721319198608398
0.1533215045928955,311,84.79,85,0.7721319198608398
0.15363240242004395,311,82.59,83,0.7721319198608398
0.15820622444152832,311,83.55,84,0.7721319198608398
0.15079712867736816,311,81.64,82,0.7721319198608398
0.15086936950683594,311,82.19,83,0.7721319198608398
0.1535778045654297,311,82.03,83,0.7721319198608398
0.15064764022827148,311,81.54,82,0.7721319198608398
0.15947747230529785,312,87.95,88,0.7721319198608398
0.1569070816040039,312,85.86,86,0.7721319198608398
0.15587472915649414,313,84.72,85,0.7721319198608398
0.15282535552978516,313,83.06,84,0.7721319198608398
0.14863228797912598,313,80.52,81,0.7721319198608398
0.1517939567565918,313,81.29,82,0.7721319198608398
0.15487957000732422,313,83.57,84,0.7721319198608398
0.15599441528320312,314,85.33,86,0.7721319198608398
0.15150880813598633,314,82.62,83,0.7721319198608398
0.16804981231689453,314,80.97,81,0.7721319198608398
0.15378069877624512,315,85.55,86,0.7721319198608398
0.15661907196044922,315,87.47,88,0.7721319198608398
0.15505313873291016,315,87.18,88,0.7721319198608398
0.1629183292388916,315,88.55,89,0.7721319198608398
0.15590667724609375,316,86.46,87,0.7721319198608398
0.15911054611206055,316,88.09,89,0.7721319198608398
0.15479230880737305,316,82.78,83,0.7721319198608398
0.15091347694396973,316,81.73,82,0.7721319198608398
0.1524660587310791,317,83.19,84,0.7721319198608398
0.15607404708862305,317,87.87,88,0.7721319198608398
0.15069961547851562,317,83.03,84,0.7721319198608398
0.15178561210632324,317,81.54,82,0.7721319198608398
0.15308690071105957,317,83.54,84,0.7721319198608398
0.15503692626953125,318,83.37,84,0.7721319198608398
0.1524209976196289,318,84.69,85,0.7721319198608398
0.15401840209960938,318,84.20,85,0.7721319198608398
0.1522672176361084,318,83.38,84,0.7721319198608398
