e2e_latency,mem_used,duration,billed_duration,import_time
0.273052453994751,118,7.79,8,7.000614881515503
0.09115242958068848,118,8.11,9,7.000614881515503
0.08909296989440918,118,7.93,8,7.000614881515503
0.09579896926879883,118,7.70,8,7.000614881515503
0.09975075721740723,118,17.98,18,7.000614881515503
0.09278464317321777,118,7.79,8,7.000614881515503
0.08938002586364746,118,7.91,8,7.000614881515503
0.09074640274047852,118,7.54,8,7.000614881515503
0.09542655944824219,118,8.27,9,7.000614881515503
0.09194636344909668,118,7.59,8,7.000614881515503
0.0908212661743164,119,8.17,9,7.000614881515503
0.09204602241516113,119,7.62,8,7.000614881515503
0.0925140380859375,119,7.55,8,7.000614881515503
0.08948516845703125,119,7.85,8,7.000614881515503
0.08747172355651855,119,7.72,8,7.000614881515503
0.09163618087768555,119,7.62,8,7.000614881515503
0.09215545654296875,119,7.65,8,7.000614881515503
0.09254050254821777,119,7.55,8,7.000614881515503
0.09175419807434082,119,7.39,8,7.000614881515503
0.08931207656860352,119,8.18,9,7.000614881515503
0.10240316390991211,119,7.36,8,7.000614881515503
0.08646464347839355,119,7.71,8,7.000614881515503
0.08490777015686035,119,7.32,8,7.000614881515503
0.0877532958984375,119,7.67,8,7.000614881515503
0.08555364608764648,119,7.48,8,7.000614881515503
0.09124493598937988,119,7.80,8,7.000614881515503
0.09204936027526855,119,8.51,9,7.000614881515503
0.09835386276245117,119,7.83,8,7.000614881515503
0.08986926078796387,119,7.62,8,7.000614881515503
0.09092068672180176,119,7.32,8,7.000614881515503
0.09034466743469238,119,7.54,8,7.000614881515503
0.08994579315185547,119,7.91,8,7.000614881515503
0.09128475189208984,119,7.56,8,7.000614881515503
0.09420251846313477,119,9.77,10,7.000614881515503
0.08892083168029785,119,7.72,8,7.000614881515503
0.08931112289428711,119,7.69,8,7.000614881515503
0.09307360649108887,119,7.48,8,7.000614881515503
0.08970999717712402,119,7.67,8,7.000614881515503
0.09320569038391113,119,7.76,8,7.000614881515503
0.08757591247558594,119,7.59,8,7.000614881515503
0.09803152084350586,119,7.76,8,7.000614881515503
0.09474611282348633,119,7.42,8,7.000614881515503
0.09209632873535156,119,8.40,9,7.000614881515503
0.09068608283996582,119,7.47,8,7.000614881515503
0.09379458427429199,119,10.61,11,7.000614881515503
0.09087371826171875,119,7.51,8,7.000614881515503
0.08867883682250977,119,7.61,8,7.000614881515503
0.08698892593383789,119,7.46,8,7.000614881515503
0.08844757080078125,119,7.54,8,7.000614881515503
0.10282230377197266,119,7.93,8,7.000614881515503
0.08535933494567871,119,7.53,8,7.000614881515503
0.09143877029418945,119,7.59,8,7.000614881515503
0.08728408813476562,119,7.70,8,7.000614881515503
0.09343290328979492,119,7.34,8,7.000614881515503
0.08756685256958008,119,8.00,9,7.000614881515503
0.09421062469482422,119,7.70,8,7.000614881515503
0.09039163589477539,119,7.51,8,7.000614881515503
0.08803844451904297,119,8.77,9,7.000614881515503
0.09102439880371094,119,7.47,8,7.000614881515503
0.09125351905822754,119,9.04,10,7.000614881515503
0.09116125106811523,119,7.61,8,7.000614881515503
0.0893259048461914,119,7.96,8,7.000614881515503
0.09156155586242676,119,7.64,8,7.000614881515503
0.0867147445678711,119,7.45,8,7.000614881515503
0.0875997543334961,119,7.73,8,7.000614881515503
0.0896906852722168,119,8.28,9,7.000614881515503
0.09724187850952148,119,7.60,8,7.000614881515503
0.09607839584350586,119,7.96,8,7.000614881515503
0.08692026138305664,119,7.60,8,7.000614881515503
0.08997941017150879,119,7.73,8,7.000614881515503
0.08837270736694336,119,8.20,9,7.000614881515503
0.0916745662689209,119,8.22,9,7.000614881515503
0.09477543830871582,119,7.62,8,7.000614881515503
0.08979964256286621,119,7.92,8,7.000614881515503
0.09096074104309082,119,8.14,9,7.000614881515503
0.09059572219848633,119,7.75,8,7.000614881515503
0.08754110336303711,119,7.52,8,7.000614881515503
0.09325695037841797,119,7.69,8,7.000614881515503
0.09340739250183105,119,7.87,8,7.000614881515503
0.09360313415527344,119,7.63,8,7.000614881515503
0.08628201484680176,119,7.48,8,7.000614881515503
0.0888831615447998,119,7.39,8,7.000614881515503
0.09807324409484863,119,7.80,8,7.000614881515503
0.09294295310974121,119,7.74,8,7.000614881515503
0.08688592910766602,119,7.60,8,7.000614881515503
0.09650683403015137,119,7.91,8,7.000614881515503
0.08922052383422852,119,8.00,9,7.000614881515503
0.08683085441589355,119,7.48,8,7.000614881515503
0.08720779418945312,119,8.29,9,7.000614881515503
0.09322214126586914,119,7.90,8,7.000614881515503
0.09433436393737793,119,7.86,8,7.000614881515503
0.0891880989074707,119,7.68,8,7.000614881515503
0.0885474681854248,119,7.84,8,7.000614881515503
0.09145402908325195,119,7.68,8,7.000614881515503
0.08948779106140137,119,7.84,8,7.000614881515503
0.08847475051879883,119,8.52,9,7.000614881515503
0.09063291549682617,119,7.71,8,7.000614881515503
0.08906221389770508,119,7.77,8,7.000614881515503
0.08967781066894531,119,7.88,8,7.000614881515503
