e2e_latency,mem_used,duration,billed_duration,import_time
25.690064430236816,575,15104.41,15105,1.4742133617401123
16.756611585617065,531,6191.35,6192,1.6336908340454102
5.225747108459473,812,503.97,4856,2.5780184268951416
20.381977081298828,538,9802.99,9803,1.6183075904846191
4.521737337112427,809,488.45,4230,2.2096476554870605
6.1365978717803955,810,557.77,5786,3.1661112308502197
5.472958087921143,809,527.97,5188,2.7825934886932373
5.615724325180054,809,532.61,5328,2.8394649028778076
5.820266008377075,810,543.06,5516,2.9884445667266846
5.985453128814697,809,543.36,5583,3.0444393157958984
6.070262432098389,807,551.79,5742,3.1262099742889404
20.562729120254517,548,9623.27,9624,1.4019739627838135
5.842589616775513,812,560.83,5546,2.9635019302368164
6.262875080108643,807,545.64,5799,3.1564650535583496
6.266400575637817,808,590.97,5878,3.110316038131714
6.018684148788452,806,539.68,5628,3.103222370147705
5.788753509521484,812,582.06,5497,2.938450336456299
6.139457702636719,808,575.31,5825,3.094921112060547
6.001167058944702,809,536.52,5638,3.052518606185913
6.270022392272949,778,538.94,5915,3.260176181793213
5.876343250274658,810,542.99,5572,3.0218586921691895
6.050648927688599,808,548.53,5747,3.1583664417266846
5.915544271469116,806,547.49,5578,2.9251232147216797
5.0401716232299805,807,507.75,4634,2.4752345085144043
5.0839362144470215,809,517.93,4756,2.57039475440979
5.841801404953003,777,514.68,5527,2.980980157852173
5.9407970905303955,812,534.51,5521,3.0059568881988525
5.762739658355713,810,553.32,5396,2.931199789047241
6.3009796142578125,811,569.18,5899,3.2253308296203613
6.251556634902954,780,546.71,5867,3.118004322052002
5.086991548538208,809,509.15,4824,2.443305015563965
5.971410036087036,811,550.42,5574,2.9848392009735107
5.958443641662598,812,566.89,5607,2.9869160652160645
5.867384195327759,811,545.27,5562,2.949939489364624
6.038362264633179,808,563.10,5615,2.972339630126953
5.915576219558716,807,561.85,5522,2.950152635574341
5.983412981033325,809,550.48,5680,3.04521107673645
5.807340860366821,807,528.57,5439,2.9503226280212402
6.404942989349365,811,569.80,6012,3.2192864418029785
6.189375638961792,812,572.71,5847,3.0139682292938232
5.81283974647522,809,520.76,5469,2.9419686794281006
5.679558992385864,809,540.25,5321,2.807178258895874
6.3045008182525635,809,548.95,5887,3.234205961227417
4.434769630432129,809,652.87,4193,2.081810712814331
5.714452743530273,811,1252.19,5385,2.375120162963867
5.745268821716309,809,538.96,5413,2.916344165802002
5.246416807174683,808,543.20,4882,2.5646369457244873
4.814770698547363,811,508.99,4537,2.386364459991455
5.025733709335327,811,819.35,4756,2.3385651111602783
5.792407751083374,812,535.14,5432,2.8528850078582764
5.895545721054077,809,564.79,5585,3.0512263774871826
5.870763540267944,810,542.79,5575,2.9891860485076904
5.786034107208252,811,555.83,5460,2.9085938930511475
4.4990034103393555,808,481.24,4246,2.269761323928833
5.875989675521851,809,550.78,5528,2.9928038120269775
6.339087247848511,809,636.74,5983,3.159213066101074
5.8585591316223145,811,544.44,5538,3.0231590270996094
6.400164604187012,809,588.91,5944,3.119553804397583
6.332597970962524,811,772.39,6037,3.083608388900757
5.879756927490234,807,570.52,5588,3.052830934524536
5.951392412185669,809,525.93,5558,3.034862995147705
6.158870220184326,807,554.22,5827,3.2351479530334473
5.640716314315796,811,529.58,5342,2.884096145629883
6.218056917190552,800,552.08,5812,3.204613208770752
5.051516771316528,811,531.92,4770,2.4974701404571533
5.281126022338867,811,538.72,4920,2.5686774253845215
5.083828926086426,809,509.44,4741,2.500110626220703
6.023000478744507,812,580.75,5660,2.985572099685669
6.323457479476929,809,549.08,5906,3.2005772590637207
5.204255104064941,811,507.23,4891,2.5599524974823
5.11616849899292,809,500.54,4754,2.5435516834259033
5.943538427352905,809,564.68,5645,2.9149279594421387
5.685069799423218,810,541.49,5421,2.9352731704711914
6.158660888671875,808,582.31,5835,3.204099655151367
6.117859840393066,811,578.04,5725,3.078681707382202
6.130496263504028,805,550.37,5679,3.1610705852508545
6.114952325820923,809,592.06,5805,3.156137466430664
6.547293186187744,800,565.98,6140,3.4548165798187256
5.687950849533081,810,523.97,5388,2.9708831310272217
5.881649971008301,811,583.66,5499,2.906538248062134
6.143698453903198,807,576.26,5783,3.054141044616699
4.97613525390625,809,541.89,4657,2.4182207584381104
5.908917427062988,808,540.95,5646,3.0989866256713867
5.88689398765564,812,555.88,5591,2.9880757331848145
5.9069602489471436,809,553.61,5643,3.064791202545166
5.0234386920928955,811,520.16,4725,2.513786554336548
6.235093116760254,805,576.37,5774,3.1240100860595703
6.048552989959717,809,547.66,5706,3.051452398300171
5.975876331329346,809,575.88,5644,3.0576839447021484
6.3048624992370605,811,568.44,5906,3.278430223464966
6.776214599609375,805,544.06,6422,3.6092591285705566
6.0542919635772705,811,583.15,5750,3.0910298824310303
6.151545763015747,810,600.87,5696,3.0278377532958984
6.856126546859741,810,674.87,6546,3.56624174118042
5.9639198780059814,809,577.59,5685,2.9723293781280518
5.236298084259033,809,530.58,4979,2.675495147705078
5.7414820194244385,810,556.14,5471,2.889653444290161
5.721495151519775,808,531.75,5336,2.870459794998169
5.611703395843506,806,528.52,5342,2.8418216705322266
6.398747444152832,811,582.24,6052,3.2902371883392334
