e2e_latency,mem_used,duration,billed_duration,import_time
11.87030816078186,67,1083.40,1084,0.8576915264129639
4.784963130950928,295,79.48,4167,3.8331665992736816
1.6507394313812256,296,83.08,1283,0.9189269542694092
1.8360886573791504,294,83.54,1365,0.9719667434692383
1.6233737468719482,290,81.04,1286,0.9426355361938477
1.6258065700531006,294,78.82,1288,0.9170064926147461
1.8845624923706055,294,89.85,1537,1.036020278930664
1.8788726329803467,295,82.92,1525,1.0187761783599854
1.789461374282837,290,81.87,1475,1.0668127536773682
1.6824965476989746,290,88.41,1380,0.9712059497833252
9.045987844467163,294,84.50,8620,8.285894393920898
4.340496778488159,294,82.64,3945,3.6305811405181885
3.4379677772521973,294,63.06,3036,2.78468656539917
2.096510887145996,294,91.43,1682,1.2389228343963623
1.8520324230194092,295,95.67,1473,1.0641727447509766
1.824451208114624,293,83.06,1475,1.027918815612793
2.0862951278686523,290,85.92,1736,1.2321257591247559
1.3835563659667969,295,66.38,1064,0.7532439231872559
1.6707687377929688,295,82.54,1318,0.9235413074493408
1.874063491821289,294,84.44,1560,1.0740463733673096
1.8584434986114502,294,80.91,1492,1.1146931648254395
1.809446096420288,295,86.19,1440,0.9727568626403809
1.598081350326538,295,81.66,1235,0.8977556228637695
1.8346190452575684,290,81.61,1479,1.0578088760375977
1.5838394165039062,294,81.81,1229,0.9048638343811035
1.8352975845336914,295,83.54,1453,0.9755227565765381
1.6178228855133057,294,80.92,1227,0.8722429275512695
1.6329693794250488,294,79.17,1288,0.9045898914337158
1.973876714706421,294,82.24,1576,1.083625316619873
1.7987544536590576,296,86.05,1422,1.0450778007507324
1.592376470565796,294,77.96,1285,0.932241678237915
1.7492520809173584,294,81.79,1388,0.985598087310791
1.6021530628204346,295,83.07,1260,0.8866159915924072
1.6616041660308838,295,86.94,1354,0.9089717864990234
1.5803248882293701,294,82.44,1235,0.8923089504241943
2.0862839221954346,294,82.87,1658,1.1143748760223389
1.8125865459442139,296,86.06,1423,1.0079712867736816
1.6693174839019775,295,84.38,1342,0.9483382701873779
1.998215913772583,294,96.33,1629,1.0962629318237305
1.6852076053619385,290,83.14,1349,0.9757001399993896
1.6422905921936035,290,82.62,1324,0.9171686172485352
1.8409340381622314,294,84.07,1460,0.9931402206420898
1.6092345714569092,295,80.91,1268,0.8745927810668945
1.6871588230133057,295,82.71,1382,0.9580039978027344
1.3726115226745605,295,78.75,1110,0.786980152130127
1.7086763381958008,290,83.40,1382,1.0133378505706787
1.7180190086364746,290,82.12,1397,0.9918005466461182
2.0394973754882812,294,84.06,1695,1.0785408020019531
1.6332521438598633,295,86.03,1296,0.8937561511993408
1.4979181289672852,295,84.27,1207,0.8670403957366943
1.8366138935089111,294,101.87,1505,1.0849969387054443
1.776059865951538,295,88.72,1463,0.9868175983428955
1.3753139972686768,295,84.39,1127,0.8129451274871826
1.6901705265045166,294,89.08,1362,0.935636043548584
1.4507157802581787,290,72.66,1152,0.825789213180542
1.5890357494354248,294,79.98,1232,0.8926208019256592
1.8997910022735596,290,81.57,1553,1.154850721359253
1.9862480163574219,294,84.38,1623,1.1046411991119385
2.011857032775879,294,84.38,1648,1.23661208152771
1.7258954048156738,294,84.36,1363,0.9444882869720459
1.593559980392456,294,80.26,1318,0.893258810043335
1.6769545078277588,293,81.78,1393,1.009469747543335
1.6023917198181152,294,81.26,1273,0.8826706409454346
1.7887349128723145,295,81.62,1430,0.9808239936828613
1.866147756576538,294,82.89,1441,1.0179948806762695
1.8200769424438477,295,87.83,1458,1.0597021579742432
1.8147857189178467,290,84.40,1486,1.074009895324707
1.7556288242340088,294,84.52,1418,0.9933769702911377
1.8430054187774658,295,87.05,1506,1.0333878993988037
1.697171926498413,295,91.80,1399,0.997382640838623
1.7735543251037598,294,82.36,1431,1.0891547203063965
1.6063637733459473,295,80.08,1268,0.9255800247192383
1.6698930263519287,293,81.74,1306,0.9235119819641113
1.5997586250305176,294,79.60,1321,0.9518516063690186
1.804107427597046,294,86.25,1429,1.045865774154663
1.6593914031982422,293,84.59,1307,0.9604110717773438
1.6714246273040771,290,81.94,1360,0.9351663589477539
1.8013999462127686,295,84.20,1502,1.1183223724365234
1.745872974395752,295,82.79,1397,0.914804220199585
1.9021399021148682,296,85.01,1427,1.0089831352233887
1.8535470962524414,294,91.73,1485,1.012486219406128
1.8959333896636963,290,82.49,1551,1.0764210224151611
