e2e_latency,mem_used,duration,billed_duration,import_time
2.059044361114502,173,337.91,1530,1.0333821773529053
1.7086560726165771,173,288.80,1282,0.8025248050689697
3.7256226539611816,173,334.98,3261,2.7111258506774902
1.7553825378417969,173,331.40,1399,0.8978803157806396
1.9440677165985107,173,344.91,1538,1.002413272857666
1.8586125373840332,173,331.50,1495,0.9683539867401123
2.580174684524536,173,386.57,2204,1.5889902114868164
1.7322413921356201,173,331.30,1406,0.902918815612793
1.8129515647888184,173,332.90,1508,0.9633710384368896
1.8125863075256348,173,317.54,1499,0.9408464431762695
1.6214344501495361,173,301.97,1313,0.8472604751586914
1.9331023693084717,173,364.10,1549,0.970630407333374
1.7374043464660645,173,300.87,1379,0.9229350090026855
3.8685929775238037,173,350.88,3311,2.786252975463867
2.3938167095184326,173,342.32,1964,1.4315314292907715
1.9449529647827148,173,347.17,1574,1.0611374378204346
1.7427144050598145,173,338.34,1396,0.8899614810943604
1.912130355834961,173,339.14,1539,1.030836820602417
1.9524445533752441,173,332.22,1577,0.9835233688354492
2.0404462814331055,173,343.57,1627,1.0909202098846436
1.8548686504364014,173,334.90,1486,0.9487674236297607
1.9434351921081543,173,342.36,1663,1.1147615909576416
1.7960500717163086,173,353.51,1478,0.9387853145599365
1.5127439498901367,173,292.29,1168,0.7511160373687744
1.6812303066253662,173,332.46,1326,0.8527910709381104
2.097872734069824,173,355.72,1654,1.1053433418273926
2.1045174598693848,173,359.80,1734,1.1283519268035889
1.5232486724853516,173,318.19,1221,0.7840418815612793
2.1034610271453857,173,344.82,1716,1.1033411026000977
1.7249608039855957,173,334.08,1437,0.9199411869049072
1.8399174213409424,173,343.53,1494,0.97548508644104
1.9053173065185547,173,350.69,1511,0.9888854026794434
1.804377794265747,173,326.36,1472,0.924384593963623
1.8179268836975098,173,341.21,1362,0.8687846660614014
1.9109570980072021,173,341.35,1556,1.0181891918182373
1.848649263381958,173,380.38,1555,0.9811675548553467
2.022496223449707,173,358.77,1675,1.1281051635742188
2.0806503295898438,173,343.85,1741,1.1176750659942627
1.742607831954956,173,337.83,1382,0.8941121101379395
1.8805742263793945,173,342.07,1541,0.9852440357208252
1.8899898529052734,173,347.71,1513,1.0093579292297363
1.885087013244629,173,361.55,1538,0.9998753070831299
1.7854695320129395,173,337.01,1460,0.9432322978973389
1.657728672027588,173,330.61,1286,0.8338520526885986
1.981088399887085,173,376.59,1602,1.013981580734253
1.6995725631713867,173,330.11,1351,0.8727893829345703
2.0785868167877197,173,320.10,1684,1.1624596118927002
1.9463415145874023,173,334.81,1637,1.1105029582977295
1.941638708114624,173,333.41,1556,0.9993381500244141
1.7598254680633545,173,331.16,1433,0.9377315044403076
2.020564556121826,173,361.54,1629,1.0791397094726562
2.121303081512451,173,358.19,1761,1.1696321964263916
2.072580099105835,173,334.97,1700,1.100130558013916
1.5081124305725098,173,322.47,1236,0.7907063961029053
1.9333007335662842,173,356.58,1605,1.0277085304260254
2.164123058319092,173,352.69,1732,1.1521220207214355
1.7015907764434814,173,325.94,1404,0.9025759696960449
1.8383941650390625,173,341.05,1479,0.9441230297088623
1.7647862434387207,173,327.79,1430,0.9110708236694336
1.7580292224884033,173,330.94,1432,0.9352095127105713
1.7895424365997314,173,343.54,1457,0.9442691802978516
1.772435188293457,173,343.15,1474,0.9732093811035156
1.9499492645263672,173,394.32,1600,1.0240516662597656
1.639219045639038,173,296.02,1276,0.8276247978210449
1.6611897945404053,173,325.24,1322,0.8701841831207275
1.800072193145752,173,346.03,1426,0.9154157638549805
1.9259438514709473,173,345.58,1502,0.9700272083282471
1.6692161560058594,173,323.39,1381,0.9021487236022949
1.9640154838562012,173,348.55,1625,1.0526487827301025
1.7714338302612305,173,334.59,1427,0.9290952682495117
2.086130142211914,173,347.09,1681,1.1384797096252441
1.8148205280303955,173,335.75,1505,0.9791409969329834
1.5854461193084717,173,311.30,1223,0.7921717166900635
1.8373677730560303,173,336.53,1486,0.9842796325683594
1.6392512321472168,173,286.78,1294,0.8886139392852783
1.9835762977600098,173,344.37,1618,1.0434424877166748
1.805847406387329,173,353.73,1471,0.9509704113006592
1.8963394165039062,173,333.98,1485,0.9443948268890381
1.7598857879638672,173,336.02,1467,0.9440836906433105
1.7661755084991455,173,328.60,1409,0.9175472259521484
1.523043155670166,173,279.96,1200,0.8112602233886719
1.8529791831970215,173,344.94,1506,1.0057504177093506
2.080434560775757,173,362.21,1590,1.0157997608184814
1.9985740184783936,173,382.45,1643,1.0670974254608154
1.8145904541015625,173,331.67,1483,0.9867916107177734
1.7895441055297852,173,328.08,1445,0.9485504627227783
1.7378144264221191,173,334.65,1389,0.8672561645507812
1.9325132369995117,173,341.66,1633,1.067209005355835
1.761042833328247,173,330.38,1396,0.9002358913421631
1.4369003772735596,173,285.24,1158,0.7707276344299316
1.5629255771636963,173,288.50,1264,0.8345863819122314
1.7844669818878174,173,342.11,1422,0.9133052825927734
1.8423526287078857,173,337.50,1558,1.022264003753662
1.8917176723480225,173,353.49,1610,1.0908474922180176
1.7180399894714355,173,326.95,1370,0.8829555511474609
1.4483528137207031,173,284.83,1157,0.751838207244873
1.8434560298919678,173,335.20,1482,0.9537346363067627
1.704282522201538,173,336.43,1437,0.897878885269165
1.5685091018676758,173,287.20,1245,0.8100731372833252
1.9084222316741943,173,360.60,1497,1.0018982887268066
